latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.054447,-114.07635,1043.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),cloud_cover (%),precipitation (mm),wind_speed_10m (km/h),wind_direction_10m (°),pressure_msl (hPa),visibility (m),apparent_temperature (°C),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),surface_pressure (hPa),evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_gusts_10m (km/h),uv_index (),boundary_layer_height (m)
2022-03-24T09:00,1.4,69,-3.6,64,0.00,22.0,349,1016.7,23000.00,-4.4,4,64,0,894.4,0.00,0.21,52.2,0.00,NaN
2022-03-24T10:00,0.6,68,-4.6,1,0.00,20.7,347,1017.5,23900.00,-5.1,1,0,0,894.7,0.00,0.21,52.2,0.00,NaN
2022-03-24T11:00,0.5,61,-6.1,99,0.00,13.2,325,1019.6,28300.00,-4.3,91,99,0,896.6,-0.00,0.25,42.5,0.00,NaN
2022-03-24T12:00,0.2,59,-6.8,99,0.00,16.1,326,1020.7,30200.00,-5.1,99,99,0,897.4,-0.00,0.26,38.5,0.00,NaN
2022-03-24T13:00,0.6,57,-7.0,99,0.00,13.5,326,1022.5,31400.00,-4.4,99,99,0,899.1,0.00,0.27,50.0,0.00,NaN
2022-03-24T14:00,0.3,63,-5.9,99,0.00,9.7,318,1024.0,28200.00,-4.0,0,99,0,900.3,-0.00,0.23,35.3,0.05,NaN
2022-03-24T15:00,0.9,61,-5.7,44,0.00,14.6,320,1025.0,28600.00,-4.1,0,44,0,901.5,0.00,0.26,33.8,0.45,NaN
2022-03-24T16:00,2.2,56,-5.6,88,0.00,14.8,337,1025.8,33100.00,-2.8,45,88,0,902.7,0.00,0.32,30.6,1.35,NaN
2022-03-24T17:00,3.4,50,-6.0,99,0.00,15.0,349,1026.6,38000.00,-1.7,99,93,0,903.9,0.00,0.39,30.6,2.55,NaN
2022-03-24T18:00,4.1,43,-7.3,99,0.00,13.3,358,1026.3,45600.00,-0.8,43,99,0,903.9,0.00,0.47,27.7,3.50,NaN
2022-03-24T19:00,5.1,38,-8.1,99,0.00,2.6,344,1026.0,51000.00,1.6,43,99,0,904.1,0.00,0.55,25.2,3.75,NaN
2022-03-24T20:00,4.4,48,-5.7,100,0.00,10.9,8,1026.9,39400.00,-0.1,99,100,0,904.6,0.00,0.44,22.0,3.65,NaN
2022-03-24T21:00,4.4,53,-4.3,100,0.00,4.5,61,1026.0,35000.00,1.1,99,100,0,903.8,0.00,0.40,16.6,2.90,NaN
2022-03-24T22:00,3.9,55,-4.3,100,0.00,9.3,28,1026.5,35300.00,-0.1,99,100,0,904.0,0.00,0.37,14.0,2.25,NaN
2022-03-24T23:00,4.5,40,-7.9,99,0.00,17.8,32,1027.0,49300.00,-1.1,99,99,0,904.7,0.00,0.51,23.0,1.70,NaN
2022-03-25T00:00,0.8,46,-9.5,99,0.00,7.6,45,1027.3,43400.00,-3.5,99,99,0,903.4,0.00,0.35,18.4,1.15,NaN
2022-03-25T01:00,3.1,38,-9.9,13,0.00,8.7,52,1027.4,53300.00,-1.4,13,11,0,904.5,0.00,0.47,18.4,0.60,NaN
2022-03-25T02:00,0.9,42,-10.6,0,0.00,4.6,198,1027.6,48000.00,-3.1,0,0,0,903.7,-0.00,0.38,5.0,0.15,NaN
2022-03-25T03:00,-0.8,48,-10.4,0,0.00,1.4,270,1027.6,41900.00,-4.3,0,0,0,903.0,-0.00,0.30,5.0,0.00,NaN
2022-03-25T04:00,-1.6,48,-11.2,0,0.00,4.2,31,1027.6,40000.00,-5.6,0,0,0,902.7,-0.00,0.28,6.5,0.00,NaN
2022-03-25T05:00,-2.1,52,-10.7,0,0.00,3.1,339,1027.3,37000.00,-5.9,0,0,0,902.2,-0.00,0.25,4.0,0.00,NaN
2022-03-25T06:00,-2.4,52,-10.9,0,0.00,1.3,236,1026.9,37900.00,-5.9,0,0,0,901.7,-0.00,0.25,2.2,0.00,NaN
2022-03-25T07:00,-3.5,57,-10.8,0,0.00,3.3,257,1026.2,32800.00,-7.3,0,0,0,900.6,-0.00,0.20,4.7,0.00,NaN
2022-03-25T08:00,-4.0,61,-10.4,1,0.00,1.1,72,1025.6,29000.00,-7.4,0,0,1,899.9,-0.00,0.18,2.9,0.00,NaN
2022-03-25T09:00,-4.4,63,-10.4,0,0.00,2.8,50,1024.6,27800.00,-8.1,0,0,0,898.8,-0.00,0.16,2.9,0.00,NaN
2022-03-25T10:00,-4.7,69,-9.5,2,0.00,3.3,347,1023.9,24000.00,-8.4,0,2,2,898.1,-0.00,0.13,3.2,0.00,NaN
2022-03-25T11:00,-4.7,68,-9.7,4,0.00,2.1,211,1023.0,25100.00,-8.2,0,2,4,897.3,-0.00,0.14,1.8,0.00,NaN
2022-03-25T12:00,-4.5,75,-8.3,23,0.00,4.4,171,1022.0,21100.00,-8.3,0,9,23,896.5,-0.00,0.11,4.7,0.00,NaN
2022-03-25T13:00,-4.1,78,-7.4,98,0.00,0.4,90,1021.5,19100.00,-7.2,0,14,98,896.3,-0.00,0.10,2.2,0.00,NaN
2022-03-25T14:00,-3.6,82,-6.2,34,0.00,2.9,83,1020.5,17200.00,-6.9,0,4,34,895.6,-0.00,0.08,4.7,0.05,NaN
2022-03-25T15:00,-2.6,84,-4.9,9,0.00,3.1,159,1020.1,16500.00,-5.8,0,9,2,895.7,0.00,0.08,11.5,0.40,NaN
2022-03-25T16:00,-0.5,80,-3.5,19,0.00,8.0,190,1019.7,17900.00,-4.2,11,19,11,896.2,0.00,0.12,20.5,1.20,NaN
2022-03-25T17:00,1.5,73,-2.8,54,0.00,9.0,185,1019.5,20700.00,-2.3,15,37,54,896.9,0.00,0.18,15.1,2.30,NaN
2022-03-25T18:00,2.8,70,-2.1,30,0.00,12.3,175,1018.8,22200.00,-1.4,12,30,12,896.8,0.00,0.22,17.6,3.30,NaN
2022-03-25T19:00,4.3,65,-1.7,20,0.00,10.8,165,1018.6,24800.00,0.9,19,20,0,897.2,0.00,0.29,16.2,4.35,NaN
2022-03-25T20:00,5.0,64,-1.2,79,0.00,11.4,167,1018.7,25400.00,1.8,23,79,0,897.6,0.00,0.32,14.4,4.55,NaN
2022-03-25T21:00,6.6,55,-1.8,29,0.00,13.6,169,1017.3,32200.00,2.4,29,17,0,897.0,0.00,0.44,16.6,4.45,NaN
2022-03-25T22:00,8.6,46,-2.4,81,0.00,12.7,172,1017.4,40100.00,4.5,0,81,8,897.9,0.00,0.60,17.6,3.90,NaN
2022-03-25T23:00,8.7,39,-4.5,11,0.00,12.0,173,1016.8,48800.00,4.2,1,11,4,897.4,0.00,0.69,14.8,3.00,NaN
2022-03-26T00:00,8.7,38,-4.9,10,0.00,13.7,166,1016.3,50700.00,3.9,10,10,4,896.9,0.00,0.70,17.6,1.95,NaN
2022-03-26T01:00,8.0,37,-5.8,5,0.00,10.2,172,1016.5,51700.00,3.7,4,2,5,896.9,0.00,0.68,13.3,0.85,NaN
2022-03-26T02:00,6.0,34,-8.7,39,0.00,6.1,152,1016.1,55800.00,1.9,23,39,33,895.7,-0.00,0.62,12.2,0.15,NaN
2022-03-26T03:00,4.6,38,-8.5,76,0.00,12.9,144,1015.9,51300.00,-0.4,23,12,76,895.0,-0.00,0.53,21.6,0.00,NaN
2022-03-26T04:00,2.9,47,-7.3,30,0.00,11.2,135,1016.4,41000.00,-1.7,0,1,30,894.7,-0.00,0.40,24.5,0.00,NaN
2022-03-26T05:00,1.7,49,-7.9,87,0.00,7.6,135,1016.5,38900.00,-2.5,0,0,87,894.3,-0.00,0.35,20.5,0.00,NaN
2022-03-26T06:00,0.3,50,-8.9,92,0.00,6.9,118,1015.9,37600.00,-3.9,0,0,92,893.2,-0.00,0.31,18.0,0.00,NaN
2022-03-26T07:00,-0.4,51,-9.3,3,0.00,9.4,108,1016.4,37000.00,-5.0,0,0,3,893.3,-0.00,0.29,17.6,0.00,NaN
2022-03-26T08:00,-2.0,56,-9.6,5,0.00,7.9,93,1016.9,32400.00,-6.3,0,5,0,893.1,-0.00,0.23,16.2,0.00,NaN
2022-03-26T09:00,-3.5,63,-9.6,4,0.00,5.8,83,1016.4,26700.00,-7.6,0,4,0,892.0,-0.00,0.17,13.3,0.00,NaN
2022-03-26T10:00,-3.6,68,-8.7,0,0.00,4.0,360,1016.8,24000.00,-7.3,0,0,0,892.3,-0.00,0.15,4.3,0.00,NaN
2022-03-26T11:00,-4.1,70,-8.8,0,0.00,4.8,27,1016.9,22600.00,-8.0,0,0,0,892.2,-0.00,0.14,4.7,0.00,NaN
2022-03-26T12:00,-4.2,72,-8.5,1,0.00,4.1,15,1017.1,21600.00,-7.9,0,0,1,892.4,-0.00,0.13,4.3,0.00,NaN
2022-03-26T13:00,-4.4,75,-8.2,10,0.00,5.2,56,1017.6,20400.00,-8.3,0,2,10,892.7,-0.00,0.11,5.4,0.00,NaN
2022-03-26T14:00,-4.2,79,-7.3,81,0.00,5.1,4,1018.3,18700.00,-7.9,0,81,72,893.4,-0.00,0.09,7.2,0.05,NaN
2022-03-26T15:00,-2.7,79,-5.8,43,0.00,4.0,63,1018.0,17600.00,-6.1,4,43,17,893.8,-0.00,0.11,5.4,0.45,NaN
2022-03-26T16:00,-1.5,85,-3.7,28,0.00,7.1,105,1017.8,15400.00,-5.1,28,3,0,894.1,0.00,0.08,8.6,1.00,NaN
2022-03-26T17:00,-0.1,79,-3.3,80,0.00,7.7,139,1017.5,17300.00,-3.8,80,3,1,894.5,0.00,0.13,9.0,1.80,NaN
2022-03-26T18:00,1.5,70,-3.3,19,0.00,8.4,140,1016.8,21900.00,-2.3,19,2,0,894.5,0.00,0.21,10.4,3.15,NaN
2022-03-26T19:00,3.0,64,-3.1,6,0.00,8.4,137,1016.2,25300.00,-0.2,6,3,0,894.6,0.00,0.27,11.5,4.20,NaN
2022-03-26T20:00,4.0,64,-2.2,12,0.00,10.5,139,1015.7,25600.00,0.9,12,11,0,894.5,0.00,0.29,13.3,4.10,NaN
2022-03-26T21:00,4.9,57,-2.9,5,0.00,10.3,155,1014.7,30400.00,1.5,5,1,0,894.0,0.00,0.37,13.0,3.20,NaN
2022-03-26T22:00,6.4,49,-3.5,14,0.00,12.2,152,1013.9,37700.00,2.4,14,3,3,893.9,0.00,0.49,18.0,2.65,NaN
2022-03-26T23:00,6.9,47,-3.7,13,0.00,13.2,158,1013.7,40100.00,2.3,13,0,13,893.9,0.00,0.53,16.2,2.85,NaN
2022-03-27T00:00,6.8,45,-4.3,30,0.00,12.9,144,1013.1,42100.00,2.3,30,0,13,893.4,0.00,0.55,18.0,1.90,NaN
2022-03-27T01:00,5.9,49,-4.0,3,0.00,12.4,120,1013.1,38100.00,1.5,2,0,3,893.0,0.00,0.48,21.6,0.90,NaN
2022-03-27T02:00,4.1,51,-5.2,24,0.00,8.4,97,1012.7,37400.00,0.1,0,14,24,891.9,-0.00,0.40,16.6,0.15,NaN
2022-03-27T03:00,3.4,47,-6.8,91,0.00,5.2,106,1012.4,41000.00,-0.3,0,91,48,891.4,-0.00,0.42,14.0,0.00,NaN
2022-03-27T04:00,2.5,50,-6.9,99,0.00,2.9,210,1012.5,37700.00,-0.9,1,99,42,891.1,-0.00,0.37,8.6,0.00,NaN
2022-03-27T05:00,1.7,52,-7.1,99,0.00,5.8,277,1011.9,36100.00,-2.2,0,99,14,890.3,-0.00,0.33,6.5,0.00,NaN
2022-03-27T06:00,0.4,55,-7.6,26,0.00,7.0,291,1011.1,33300.00,-3.7,0,26,15,889.0,-0.00,0.28,7.6,0.00,NaN
2022-03-27T07:00,-0.5,58,-7.8,15,0.00,5.9,308,1010.8,31200.00,-4.4,0,15,8,888.4,-0.00,0.25,6.1,0.00,NaN
2022-03-27T08:00,-2.0,69,-6.9,12,0.00,8.8,305,1010.3,23300.00,-6.3,0,7,12,887.3,-0.00,0.16,11.9,0.00,NaN
2022-03-27T09:00,-2.4,69,-7.3,98,0.00,6.5,289,1009.7,23500.00,-6.3,0,73,98,886.6,-0.00,0.16,16.9,0.00,NaN
2022-03-27T10:00,-3.4,73,-7.5,98,0.00,0.5,225,1009.9,21300.00,-6.5,0,98,98,886.4,-0.00,0.13,7.9,0.00,NaN
2022-03-27T11:00,-2.2,70,-7.0,99,0.00,6.7,324,1009.7,23100.00,-6.2,0,99,3,886.7,-0.00,0.16,14.4,0.00,NaN
2022-03-27T12:00,-1.2,67,-6.5,99,0.00,6.6,315,1009.5,24600.00,-5.1,0,99,0,887.0,-0.00,0.19,16.6,0.00,NaN
2022-03-27T13:00,-1.8,73,-6.0,29,0.00,10.5,322,1009.3,21000.00,-6.2,0,29,1,886.5,-0.00,0.14,19.4,0.00,NaN
2022-03-27T14:00,-1.6,74,-5.6,99,0.00,10.2,315,1009.7,20700.00,-6.0,0,99,50,887.0,-0.00,0.14,18.4,0.05,NaN
2022-03-27T15:00,1.9,70,-3.0,76,0.00,8.9,310,1009.0,23800.00,-1.9,0,35,76,887.8,0.00,0.21,14.8,0.50,NaN
2022-03-27T16:00,5.2,62,-1.5,86,0.00,3.9,326,1008.9,27600.00,2.3,0,86,31,889.0,0.00,0.34,4.7,1.35,NaN
2022-03-27T17:00,7.7,56,-0.5,21,0.00,4.0,90,1008.7,33000.00,4.9,0,14,21,889.8,0.00,0.46,5.4,2.40,NaN
2022-03-27T18:00,9.5,51,-0.2,14,0.00,7.7,139,1007.6,36300.00,6.4,0,0,14,889.6,0.00,0.58,11.9,3.45,NaN
2022-03-27T19:00,10.9,45,-0.5,13,0.00,11.5,136,1007.0,41700.00,7.7,0,4,13,889.6,0.00,0.72,15.8,4.60,NaN
2022-03-27T20:00,12.3,41,-0.6,15,0.00,13.0,138,1006.2,45800.00,9.0,1,7,15,889.4,0.00,0.84,16.6,4.85,NaN
2022-03-27T21:00,13.1,38,-0.9,20,0.00,15.9,141,1005.1,50100.00,9.1,0,20,5,888.8,0.00,0.94,19.1,4.70,NaN
2022-03-27T22:00,14.7,35,-0.6,13,0.00,14.5,161,1004.4,53100.00,10.6,1,13,10,888.7,0.00,1.09,23.4,4.25,NaN
2022-03-27T23:00,14.8,35,-0.5,12,0.00,13.3,167,1003.9,54100.00,10.6,3,12,4,888.3,0.00,1.09,18.7,3.15,NaN
2022-03-28T00:00,14.7,34,-1.0,8,0.00,16.2,176,1002.8,55200.00,10.1,1,8,6,887.3,0.00,1.11,19.8,1.70,NaN
2022-03-28T01:00,13.9,31,-3.0,6,0.00,6.8,177,1002.7,59900.00,10.3,0,6,4,886.9,0.00,1.10,15.1,0.80,NaN
2022-03-28T02:00,10.6,33,-5.0,2,0.00,6.6,193,1002.7,57600.00,6.9,0,2,2,885.7,-0.00,0.86,7.2,0.20,NaN
2022-03-28T03:00,8.2,39,-4.9,11,0.00,4.6,108,1002.4,49400.00,4.8,0,11,1,884.5,-0.00,0.67,6.5,0.00,NaN
2022-03-28T04:00,6.2,46,-4.5,99,0.00,9.9,350,1002.8,41900.00,2.1,0,99,92,884.1,-0.00,0.51,10.1,0.00,NaN
2022-03-28T05:00,4.3,61,-2.5,99,0.00,13.8,15,1002.7,28500.00,-0.2,0,99,99,883.2,-0.00,0.33,22.7,0.00,NaN
2022-03-28T06:00,1.1,81,-1.8,99,0.00,13.3,3,1002.4,16400.00,-3.3,86,98,99,881.7,-0.00,0.13,21.6,0.00,NaN
2022-03-28T07:00,0.2,82,-2.5,58,0.00,6.6,347,1002.6,16700.00,-3.2,50,7,58,881.5,-0.00,0.11,13.3,0.00,NaN
2022-03-28T08:00,-0.5,84,-2.8,99,0.00,6.9,354,1002.4,16200.00,-4.0,21,99,84,881.0,-0.00,0.09,15.8,0.00,NaN
2022-03-28T09:00,-0.8,89,-2.4,99,0.00,7.6,19,1001.6,14000.00,-4.4,17,99,41,880.2,-0.00,0.06,16.9,0.00,NaN
2022-03-28T10:00,-1.1,84,-3.4,67,0.00,4.7,4,1001.6,16100.00,-4.4,27,67,25,880.1,-0.00,0.09,16.6,0.00,NaN
2022-03-28T11:00,-2.4,78,-5.7,98,0.00,5.5,23,1001.5,16500.00,-6.1,3,77,98,879.4,-0.00,0.11,6.1,0.00,NaN
2022-03-28T12:00,-3.0,84,-5.3,99,0.00,5.5,23,1001.1,14100.00,-6.6,8,99,86,878.8,-0.00,0.08,14.4,0.00,NaN
2022-03-28T13:00,-3.6,90,-5.0,100,0.00,4.9,36,1001.5,12200.00,-7.1,100,31,74,878.9,-0.00,0.05,13.7,0.00,NaN
2022-03-28T14:00,-2.9,97,-3.3,100,0.00,2.5,82,1002.3,12200.00,-5.9,100,99,65,879.9,-0.00,0.01,15.8,0.05,NaN
2022-03-28T15:00,-1.6,94,-2.4,100,0.00,12.4,8,1001.9,12200.00,-5.8,100,77,2,880.1,-0.00,0.03,18.0,0.45,NaN
2022-03-28T16:00,-0.1,85,-2.3,100,0.00,11.2,354,1002.7,14700.00,-4.2,100,84,5,881.4,-0.00,0.09,15.1,1.00,NaN
2022-03-28T17:00,1.2,85,-1.0,100,0.00,10.7,20,1003.4,15000.00,-2.6,100,99,49,882.6,0.00,0.10,14.4,1.75,NaN
2022-03-28T18:00,1.5,81,-1.4,100,0.00,15.8,21,1002.2,16300.00,-3.1,100,47,11,881.7,0.00,0.13,19.1,2.90,NaN
2022-03-28T19:00,2.7,75,-1.3,100,0.00,15.6,15,1003.1,18500.00,-1.9,100,99,10,882.9,0.00,0.19,19.4,3.80,NaN
2022-03-28T20:00,2.1,80,-1.0,100,0.00,18.6,15,1004.1,16200.00,-2.8,100,74,1,883.6,0.00,0.14,27.0,4.60,NaN
2022-03-28T21:00,2.0,76,-1.8,100,0.00,17.8,14,1004.0,18200.00,-3.0,100,94,0,883.4,0.00,0.17,24.5,4.50,NaN
2022-03-28T22:00,2.8,74,-1.4,99,0.00,20.2,16,1004.2,19200.00,-2.5,79,99,0,883.9,0.00,0.19,25.9,4.00,NaN
2022-03-28T23:00,3.3,67,-2.2,99,0.00,22.9,19,1005.3,22900.00,-2.4,95,99,0,885.1,0.00,0.26,33.5,2.55,NaN
2022-03-29T00:00,2.7,69,-2.4,46,0.00,21.8,13,1006.5,21900.00,-2.9,39,46,0,885.9,0.00,0.23,35.3,1.35,NaN
2022-03-29T01:00,1.7,75,-2.3,99,0.00,21.7,12,1008.0,19300.00,-3.9,99,34,2,886.8,-0.00,0.17,40.0,0.40,NaN
2022-03-29T02:00,0.6,78,-2.8,100,0.00,19.3,9,1009.2,18200.00,-4.7,100,20,0,887.5,-0.00,0.14,42.5,0.10,NaN
2022-03-29T03:00,-0.1,85,-2.3,100,0.00,13.8,354,1011.3,15600.00,-4.5,100,99,0,889.0,-0.00,0.09,36.0,0.00,NaN
2022-03-29T04:00,0.0,83,-2.5,100,0.00,14.4,359,1012.7,16300.00,-4.6,100,7,0,890.3,-0.00,0.10,35.3,0.00,NaN
2022-03-29T05:00,-0.2,81,-3.1,99,0.00,14.8,357,1013.5,16800.00,-4.9,99,4,0,890.9,-0.00,0.11,34.2,0.00,NaN
2022-03-29T06:00,-0.3,80,-3.3,99,0.00,10.9,351,1014.4,17300.00,-4.5,99,11,0,891.6,-0.00,0.12,31.7,0.00,NaN
2022-03-29T07:00,-1.1,81,-4.0,99,0.00,9.8,343,1015.3,17000.00,-5.2,99,9,0,892.1,-0.00,0.11,28.1,0.00,NaN
2022-03-29T08:00,-2.1,86,-4.1,100,0.00,7.8,347,1015.9,15300.00,-5.9,100,3,0,892.2,-0.00,0.07,16.9,0.00,NaN
2022-03-29T09:00,-2.9,87,-4.7,14,0.00,6.9,354,1016.0,14700.00,-6.6,14,0,0,892.0,-0.00,0.06,9.7,0.00,NaN
2022-03-29T10:00,-3.8,84,-6.1,25,0.00,6.3,301,1016.7,14900.00,-7.6,25,0,0,892.2,-0.00,0.07,6.5,0.00,NaN
2022-03-29T11:00,-4.2,88,-5.9,40,0.00,4.1,315,1017.2,14000.00,-7.6,40,0,0,892.5,-0.00,0.05,6.1,0.00,NaN
2022-03-29T12:00,-4.1,88,-5.8,50,0.00,1.6,333,1017.6,13700.00,-7.2,50,0,0,892.8,-0.00,0.05,2.5,0.00,NaN
2022-03-29T13:00,-4.7,88,-6.4,30,0.00,4.7,279,1018.1,13700.00,-8.3,30,0,0,893.0,-0.00,0.05,4.7,0.00,NaN
2022-03-29T14:00,-4.2,91,-5.5,4,0.00,3.3,276,1018.8,13100.00,-7.5,4,0,0,893.8,-0.00,0.04,5.8,0.05,NaN
2022-03-29T15:00,-2.4,87,-4.3,18,0.00,8.0,288,1018.7,14300.00,-6.3,18,0,0,894.5,-0.00,0.07,11.2,0.65,NaN
2022-03-29T16:00,0.2,86,-1.8,9,0.00,4.6,219,1019.1,15500.00,-2.8,9,0,0,896.0,0.00,0.09,7.6,1.70,NaN
2022-03-29T17:00,2.3,81,-0.6,27,0.00,7.0,215,1018.4,18000.00,-0.9,27,0,0,896.2,0.00,0.14,10.1,2.90,NaN
2022-03-29T18:00,3.1,81,0.1,43,0.00,5.0,201,1017.5,17300.00,0.6,43,0,0,895.8,0.00,0.15,10.8,4.00,NaN
2022-03-29T19:00,4.3,71,-0.5,32,0.00,7.2,198,1016.3,22900.00,1.8,32,0,0,895.2,0.00,0.24,10.8,4.80,NaN
2022-03-29T20:00,5.9,54,-2.7,26,0.00,6.6,221,1016.1,34300.00,3.5,26,0,0,895.7,0.00,0.43,13.7,5.15,NaN
2022-03-29T21:00,7.9,38,-5.6,1,0.00,7.2,233,1014.3,52200.00,5.0,1,0,0,894.9,0.00,0.66,17.3,5.00,NaN
2022-03-29T22:00,9.4,36,-5.0,0,0.00,8.2,203,1013.1,53700.00,5.9,0,0,0,894.4,0.00,0.76,16.6,4.35,NaN
2022-03-29T23:00,9.9,34,-5.2,6,0.00,10.4,182,1012.2,55100.00,5.6,0,0,6,893.8,0.00,0.81,16.9,3.35,NaN
2022-03-30T00:00,10.2,32,-5.8,14,0.00,9.4,180,1011.0,58700.00,5.9,0,0,14,892.8,0.00,0.85,14.8,2.15,NaN
2022-03-30T01:00,9.6,33,-5.9,55,0.00,10.0,167,1010.8,57600.00,5.2,0,0,55,892.4,0.00,0.80,12.6,0.95,NaN
2022-03-30T02:00,6.8,39,-6.2,26,0.00,12.1,168,1010.7,50100.00,2.2,0,0,26,891.3,-0.00,0.61,20.2,0.20,NaN
2022-03-30T03:00,4.2,46,-6.4,27,0.00,9.8,186,1010.5,42000.00,-0.1,0,11,27,890.1,-0.00,0.45,21.6,0.00,NaN
2022-03-30T04:00,2.5,53,-6.1,55,0.00,8.7,185,1010.4,35400.00,-1.6,0,49,55,889.3,-0.00,0.35,20.2,0.00,NaN
2022-03-30T05:00,1.5,57,-6.1,91,0.00,6.7,164,1009.6,32100.00,-2.4,0,91,40,888.2,-0.00,0.29,16.6,0.00,NaN
2022-03-30T06:00,1.0,57,-6.5,99,0.00,4.8,132,1009.4,31600.00,-2.6,0,99,56,887.8,-0.00,0.28,11.9,0.00,NaN
2022-03-30T07:00,-0.1,61,-6.7,13,0.00,6.7,144,1008.6,28400.00,-4.1,0,10,13,886.6,-0.00,0.24,11.5,0.00,NaN
2022-03-30T08:00,-1.1,67,-6.5,2,0.00,6.3,149,1008.0,24600.00,-5.0,1,1,2,885.7,-0.00,0.19,11.2,0.00,NaN
2022-03-30T09:00,-2.8,72,-7.2,2,0.00,5.2,102,1007.1,21600.00,-6.6,2,0,0,884.2,-0.00,0.14,5.0,0.00,NaN
2022-03-30T10:00,-3.2,75,-7.0,2,0.00,4.7,122,1006.3,20000.00,-6.8,2,0,0,883.3,-0.00,0.12,4.7,0.00,NaN
2022-03-30T11:00,-2.0,68,-7.1,0,0.00,5.6,297,1006.0,23900.00,-5.8,0,0,0,883.6,-0.00,0.17,10.4,0.00,NaN
2022-03-30T12:00,-1.9,72,-6.2,0,0.00,6.8,288,1005.1,22000.00,-5.8,0,0,0,882.8,-0.00,0.15,11.5,0.00,NaN
2022-03-30T13:00,-2.0,67,-7.3,0,0.00,7.6,301,1004.6,24400.00,-6.1,0,0,0,882.3,-0.00,0.17,13.7,0.00,NaN
2022-03-30T14:00,-1.8,71,-6.4,2,0.00,7.2,307,1004.1,22200.00,-5.8,1,0,2,882.0,-0.00,0.16,13.0,0.10,NaN
2022-03-30T15:00,3.4,59,-3.9,0,0.00,6.4,243,1003.9,30500.00,-0.2,0,0,0,883.9,0.00,0.32,10.8,0.65,NaN
2022-03-30T16:00,7.3,49,-2.7,0,0.00,4.8,193,1004.3,39200.00,4.1,0,0,0,885.8,0.00,0.52,11.9,1.70,NaN
2022-03-30T17:00,11.0,40,-2.1,7,0.00,5.4,222,1004.3,50100.00,7.8,0,2,7,887.2,0.00,0.79,16.6,2.85,NaN
2022-03-30T18:00,15.4,20,-7.4,6,0.00,13.3,273,1003.7,78900.00,10.8,0,6,3,888.4,0.00,1.40,17.6,3.25,NaN
2022-03-30T19:00,16.1,21,-6.3,4,0.00,13.3,289,1003.7,77900.00,12.0,0,2,4,888.6,0.00,1.45,24.5,4.15,NaN
2022-03-30T20:00,16.4,20,-6.7,0,0.00,16.8,301,1003.5,78200.00,11.9,0,0,0,888.6,0.00,1.49,23.8,4.50,NaN
2022-03-30T21:00,16.9,21,-5.6,0,0.00,15.5,298,1002.7,76500.00,12.7,0,0,0,888.1,0.00,1.53,27.0,4.65,NaN
2022-03-30T22:00,16.7,19,-7.0,0,0.00,20.8,256,1002.7,80500.00,11.1,0,0,0,888.0,0.00,1.54,30.2,4.50,NaN
2022-03-30T23:00,15.2,25,-4.7,15,0.00,21.3,286,1002.4,69200.00,9.3,0,15,0,887.1,0.00,1.30,31.7,3.20,NaN
2022-03-31T00:00,14.3,28,-4.0,49,0.00,18.0,286,1001.7,63900.00,9.0,5,6,49,886.2,0.00,1.17,31.3,2.05,NaN
2022-03-31T01:00,12.1,33,-3.7,100,0.00,28.7,290,1002.4,57000.00,5.3,0,100,98,886.0,0.00,0.95,48.2,0.90,NaN
2022-03-31T02:00,9.5,40,-3.5,61,0.00,26.7,296,1002.9,48100.00,3.0,0,61,15,885.4,-0.00,0.71,56.5,0.15,NaN
2022-03-31T03:00,8.3,41,-4.2,100,0.00,26.5,307,1003.1,46500.00,1.8,6,100,12,885.2,-0.00,0.65,60.1,0.00,NaN
2022-03-31T04:00,7.4,51,-2.1,100,0.00,22.7,342,1005.1,36100.00,1.7,12,100,0,886.6,-0.00,0.51,55.1,0.00,NaN
2022-03-31T05:00,4.1,81,1.1,99,0.00,33.5,1,1007.9,17200.00,-2.7,13,99,0,887.7,-0.00,0.16,56.2,0.00,NaN
2022-03-31T06:00,3.0,80,-0.1,100,0.00,27.4,346,1008.2,17900.00,-3.2,100,100,0,887.5,-0.00,0.15,57.2,0.00,NaN
2022-03-31T07:00,2.7,73,-1.6,100,0.00,26.9,344,1009.5,21300.00,-3.6,100,99,0,888.6,-0.00,0.20,60.8,0.00,NaN
2022-03-31T08:00,2.2,72,-2.3,93,0.00,22.3,337,1010.6,22000.00,-3.5,30,93,0,889.3,-0.00,0.20,57.2,0.00,NaN
2022-03-31T09:00,2.1,69,-3.0,89,0.00,20.0,342,1010.5,23300.00,-3.4,66,89,0,889.2,-0.00,0.22,40.7,0.00,NaN
2022-03-31T10:00,1.2,71,-3.4,64,0.00,16.9,333,1011.0,22400.00,-3.8,19,64,0,889.3,-0.00,0.19,34.9,0.00,NaN
2022-03-31T11:00,1.1,67,-4.4,100,0.00,16.4,308,1011.8,23700.00,-4.0,6,100,0,889.9,-0.00,0.22,37.8,0.00,NaN
2022-03-31T12:00,1.0,68,-4.2,43,0.00,14.9,323,1011.6,24100.00,-3.8,4,43,0,889.7,-0.00,0.21,41.0,0.00,NaN
